Epoch,loss,val_loss,Train_loss_mae,Val_loss_mae,Train_loss_mse,Val_loss_mse
250,67.64359283447266,71.48120880126953,2.7340128421783447,2.689448356628418,11.902915000915527,11.9521484375
251,69.17632293701172,71.57868194580078,2.753445625305176,2.707911491394043,12.07830810546875,12.031317710876465
252,67.70639038085938,67.39228057861328,2.7235662937164307,2.68729567527771,11.864002227783203,11.709534645080566
253,67.72333526611328,69.4112777709961,2.7348389625549316,2.6664271354675293,11.903302192687988,11.732946395874023
254,65.6286849975586,66.58375549316406,2.7157785892486572,2.6632556915283203,11.725432395935059,11.553211212158203
255,65.7984619140625,68.18672943115234,2.694528818130493,2.681429147720337,11.632139205932617,11.724214553833008
256,66.56470489501953,68.80361938476562,2.720993995666504,2.6913955211639404,11.784822463989258,11.81295394897461
257,65.9151382446289,67.53526306152344,2.702765703201294,2.661773443222046,11.663089752197266,11.598088264465332
258,64.98434448242188,68.63888549804688,2.7079570293426514,2.6619174480438232,11.625130653381348,11.679359436035156
259,64.61780548095703,71.5812759399414,2.698256731033325,2.688911199569702,11.568589210510254,11.957974433898926
260,66.45148468017578,68.70921325683594,2.7017738819122314,2.690093755722046,11.69720458984375,11.79361343383789
261,67.40467834472656,71.50128936767578,2.7264091968536377,2.690504550933838,11.838626861572266,11.987571716308594
262,66.23815155029297,67.08602905273438,2.7273547649383545,2.6480658054351807,11.811318397521973,11.528193473815918
263,65.3304214477539,67.20098876953125,2.704733371734619,2.6479406356811523,11.629911422729492,11.560992240905762
264,64.80061340332031,66.58325958251953,2.704322576522827,2.655754327774048,11.629549980163574,11.523738861083984
265,64.77859497070312,67.27876281738281,2.695920944213867,2.6749818325042725,11.585610389709473,11.66348648071289
266,65.02500915527344,70.49844360351562,2.7046244144439697,2.6595141887664795,11.620116233825684,11.74682903289795
267,65.30342102050781,66.60578155517578,2.704349994659424,2.668302059173584,11.631641387939453,11.587494850158691
268,64.43669891357422,67.5027084350586,2.6961891651153564,2.6595587730407715,11.5394926071167,11.591651916503906
269,64.99903106689453,68.173583984375,2.709606170654297,2.6625561714172363,11.636396408081055,11.62988567352295
270,64.76188659667969,71.0420150756836,2.69742488861084,2.7238924503326416,11.569586753845215,12.080510139465332
271,64.99900817871094,73.2034912109375,2.697798013687134,2.7534706592559814,11.584074974060059,12.346207618713379
272,66.30848693847656,68.80308532714844,2.7207818031311035,2.6645588874816895,11.758404731750488,11.698198318481445
273,64.68391418457031,70.60665130615234,2.6937990188598633,2.710881471633911,11.565072059631348,12.001326560974121
274,65.10441589355469,66.61863708496094,2.708055019378662,2.672045946121216,11.634600639343262,11.606341361999512
275,63.9909782409668,68.12059020996094,2.6911025047302246,2.6797964572906494,11.493295669555664,11.750382423400879
276,65.6549072265625,70.69708251953125,2.708709478378296,2.676947593688965,11.67337417602539,11.8580904006958
277,64.31144714355469,66.89481353759766,2.6842873096466064,2.653322696685791,11.502897262573242,11.539265632629395
278,63.61125946044922,68.48914337158203,2.690114736557007,2.659607172012329,11.473374366760254,11.668853759765625
279,65.13984680175781,66.90421295166016,2.6980316638946533,2.660675048828125,11.592835426330566,11.56945514678955
280,63.73686981201172,66.31855773925781,2.692413091659546,2.630315065383911,11.478692054748535,11.42087173461914
281,63.943824768066406,66.35814666748047,2.6890597343444824,2.629092216491699,11.478822708129883,11.402143478393555
282,62.757450103759766,67.05082702636719,2.6668906211853027,2.6488230228424072,11.330538749694824,11.533140182495117
283,64.1148910522461,64.71994018554688,2.6859960556030273,2.638204336166382,11.476480484008789,11.351778984069824
284,63.979427337646484,70.23943328857422,2.6906991004943848,2.701889753341675,11.488727569580078,11.954339981079102
285,64.03288269042969,65.86080169677734,2.6931726932525635,2.643479108810425,11.514166831970215,11.430274963378906
286,62.626686096191406,70.64825439453125,2.6672046184539795,2.6942739486694336,11.30423355102539,11.935090065002441
287,63.591636657714844,65.63296508789062,2.6863834857940674,2.6351187229156494,11.453304290771484,11.361398696899414
288,64.37165832519531,69.94253540039062,2.686065912246704,2.6682159900665283,11.507255554199219,11.794136047363281
289,63.85074234008789,68.34829711914062,2.6741771697998047,2.657607078552246,11.402952194213867,11.66357421875
290,63.950050354003906,65.78746795654297,2.6820478439331055,2.6653213500976562,11.457600593566895,11.529736518859863
291,63.57481002807617,69.87494659423828,2.690584182739258,2.6845028400421143,11.476654052734375,11.859368324279785
292,62.694801330566406,66.51890563964844,2.673513174057007,2.6521310806274414,11.34309196472168,11.517765998840332
293,63.340965270996094,67.92623138427734,2.6816599369049072,2.6632022857666016,11.42066764831543,11.64293384552002
294,63.108001708984375,67.07203674316406,2.6712985038757324,2.645167589187622,11.364297866821289,11.510290145874023
295,62.47451400756836,69.79747772216797,2.6754724979400635,2.665334939956665,11.334701538085938,11.774491310119629
296,63.06428909301758,65.8708724975586,2.6717050075531006,2.646197557449341,11.373983383178711,11.441784858703613
297,63.95475769042969,70.11780548095703,2.686861276626587,2.682330846786499,11.476480484008789,11.855791091918945
298,63.853328704833984,68.33329010009766,2.6857388019561768,2.686697244644165,11.479303359985352,11.777384757995605
299,64.30403900146484,66.84537506103516,2.702385663986206,2.660468339920044,11.565787315368652,11.55109977722168
300,64.81025695800781,68.6034927368164,2.6973605155944824,2.682993173599243,11.579116821289062,11.77053165435791
301,62.78701400756836,72.71066284179688,2.6714272499084473,2.719578504562378,11.357860565185547,12.17863941192627
302,64.19954681396484,65.00938415527344,2.691274404525757,2.626166582107544,11.5098237991333,11.307902336120605
303,62.882301330566406,66.31574249267578,2.673572063446045,2.647291898727417,11.353155136108398,11.484490394592285
304,63.167720794677734,68.59254455566406,2.6768479347229004,2.678771495819092,11.403759956359863,11.736587524414062
305,62.78926086425781,67.2578125,2.673140048980713,2.6480650901794434,11.3400297164917,11.545623779296875
306,60.79551315307617,68.0191650390625,2.6486005783081055,2.6782093048095703,11.120946884155273,11.708992004394531
307,62.111236572265625,66.378173828125,2.662641763687134,2.638362407684326,11.272170066833496,11.432182312011719
308,61.37438201904297,65.2669448852539,2.649463415145874,2.639035701751709,11.173970222473145,11.374091148376465
309,62.311309814453125,66.05619812011719,2.661186933517456,2.6412405967712402,11.272624969482422,11.422209739685059
310,61.861785888671875,68.3424072265625,2.6600093841552734,2.6802144050598145,11.232672691345215,11.735885620117188
311,61.277008056640625,66.4135513305664,2.660858154296875,2.6511354446411133,11.216811180114746,11.495959281921387
312,61.024288177490234,70.95648193359375,2.6545944213867188,2.6865451335906982,11.184917449951172,11.893357276916504
313,61.51776123046875,66.81258392333984,2.65387225151062,2.681116819381714,11.207127571105957,11.648954391479492
314,62.29058074951172,69.11730194091797,2.6691269874572754,2.6688272953033447,11.32247257232666,11.73554515838623
315,61.90927505493164,67.77944946289062,2.6469287872314453,2.677999258041382,11.210018157958984,11.694341659545898
316,61.702125549316406,71.55130004882812,2.663353204727173,2.7107717990875244,11.235630989074707,12.066848754882812
317,62.60954666137695,68.68829345703125,2.6583571434020996,2.695946455001831,11.29558277130127,11.844024658203125
318,62.826175689697266,71.52530670166016,2.6688320636749268,2.721456289291382,11.362741470336914,12.098169326782227
319,62.596797943115234,67.39994049072266,2.6793603897094727,2.653125762939453,11.357170104980469,11.56795597076416
320,61.99850845336914,68.42499542236328,2.662034749984741,2.680462598800659,11.262163162231445,11.747532844543457
321,62.354801177978516,67.99998474121094,2.6722970008850098,2.6731090545654297,11.329047203063965,11.678210258483887
322,62.846431732177734,67.2249755859375,2.6741979122161865,2.6681652069091797,11.354150772094727,11.636209487915039
323,62.887298583984375,67.46910095214844,2.6784543991088867,2.65792179107666,11.386292457580566,11.605169296264648
324,61.87882614135742,65.71590423583984,2.653454303741455,2.656632661819458,11.217738151550293,11.496883392333984
325,60.907535552978516,64.6668930053711,2.6653523445129395,2.6179842948913574,11.208135604858398,11.264483451843262
326,61.39599609375,68.97319793701172,2.6598525047302246,2.6571428775787354,11.210356712341309,11.687154769897461
327,62.56061935424805,65.05510711669922,2.66085147857666,2.630166530609131,11.287556648254395,11.353545188903809
328,62.30537033081055,68.15728759765625,2.66768741607666,2.6463704109191895,11.318023681640625,11.572609901428223
329,61.29214859008789,64.43289184570312,2.6640889644622803,2.630300998687744,11.221358299255371,11.308184623718262
330,60.787689208984375,67.44258117675781,2.6528563499450684,2.660086154937744,11.141046524047852,11.591952323913574
331,63.185447692871094,65.09344482421875,2.6730124950408936,2.6393120288848877,11.376084327697754,11.358813285827637
332,60.646358489990234,67.38822174072266,2.6566081047058105,2.6480443477630615,11.161677360534668,11.530659675598145
333,62.048763275146484,65.72981262207031,2.656724452972412,2.6459810733795166,11.224833488464355,11.42298698425293
334,61.071529388427734,66.31582641601562,2.6544690132141113,2.6339938640594482,11.158308982849121,11.426547050476074
335,63.24971389770508,69.66682434082031,2.6753833293914795,2.6649625301361084,11.394994735717773,11.76234245300293
336,60.621299743652344,66.23583221435547,2.657635450363159,2.644057035446167,11.140995025634766,11.464567184448242
337,61.39322280883789,66.25415802001953,2.654855489730835,2.639589786529541,11.194002151489258,11.435761451721191
338,61.92023849487305,65.50888061523438,2.6744844913482666,2.640204906463623,11.296377182006836,11.38648509979248
339,61.45474624633789,65.63284301757812,2.6652884483337402,2.6407930850982666,11.235973358154297,11.38781452178955
340,61.150917053222656,71.32241821289062,2.6549112796783447,2.6914238929748535,11.163480758666992,11.94614028930664
341,62.100643157958984,66.75241088867188,2.66201114654541,2.6619856357574463,11.279101371765137,11.5677490234375
342,61.863853454589844,67.18536376953125,2.6671090126037598,2.6646149158477783,11.279014587402344,11.605566024780273
343,60.709346771240234,66.66849517822266,2.653738498687744,2.651622772216797,11.131510734558105,11.518807411193848
344,61.65938949584961,69.25686645507812,2.6557626724243164,2.697749614715576,11.205413818359375,11.860970497131348
345,62.900306701660156,66.67852020263672,2.674053192138672,2.6742584705352783,11.367853164672852,11.617265701293945
346,61.63864517211914,68.76984405517578,2.657578945159912,2.669490098953247,11.22909164428711,11.7108793258667
347,61.293087005615234,63.42778778076172,2.671809196472168,2.6281354427337646,11.245699882507324,11.224737167358398
348,61.16437911987305,67.16191864013672,2.647247314453125,2.6446621417999268,11.165825843811035,11.527515411376953
349,61.226322174072266,66.945556640625,2.6486291885375977,2.6493613719940186,11.157492637634277,11.509167671203613
350,61.469703674316406,65.8404769897461,2.650560140609741,2.6429362297058105,11.182840347290039,11.420330047607422
351,60.953147888183594,68.20428466796875,2.643418312072754,2.6807332038879395,11.135356903076172,11.734638214111328
352,61.305633544921875,68.91971588134766,2.6604251861572266,2.680575132369995,11.195982933044434,11.792003631591797
353,61.07017517089844,65.76024627685547,2.6493473052978516,2.641334056854248,11.143586158752441,11.397770881652832
354,60.47659683227539,67.87055969238281,2.6374619007110596,2.6652684211730957,11.085390090942383,11.681121826171875
355,61.73037338256836,65.34196472167969,2.6599233150482178,2.6069090366363525,11.24421501159668,11.258960723876953
356,60.38660430908203,69.07828521728516,2.629720687866211,2.666184902191162,11.030017852783203,11.701449394226074
357,61.75008773803711,64.19792938232422,2.655099630355835,2.630139112472534,11.199258804321289,11.279169082641602
358,60.67918014526367,65.80641174316406,2.649177312850952,2.630096435546875,11.13227653503418,11.380788803100586
359,61.74497985839844,67.04109191894531,2.6599552631378174,2.6450014114379883,11.241080284118652,11.512406349182129
360,61.0390510559082,66.0552978515625,2.6507387161254883,2.6292474269866943,11.154911041259766,11.400660514831543
361,59.983726501464844,68.197265625,2.6422200202941895,2.6645429134368896,11.056073188781738,11.686076164245605
362,60.47050476074219,64.4664306640625,2.6494922637939453,2.6217734813690186,11.108415603637695,11.26987361907959
363,60.6334114074707,66.14225006103516,2.6466476917266846,2.6391890048980713,11.12421989440918,11.450149536132812
364,59.76659393310547,65.17279815673828,2.6380953788757324,2.626617908477783,11.01638412475586,11.333953857421875
365,59.17070007324219,64.89102935791016,2.624635696411133,2.634876251220703,10.9295015335083,11.322464942932129
366,60.49516296386719,64.79096221923828,2.650839328765869,2.6192829608917236,11.127593040466309,11.269647598266602
367,59.87834930419922,68.88323974609375,2.639263868331909,2.657984733581543,11.050593376159668,11.665519714355469
368,59.33741760253906,65.56917572021484,2.6243345737457275,2.636903762817383,10.943270683288574,11.399792671203613
369,60.03697967529297,68.65914154052734,2.6363134384155273,2.6666252613067627,11.043017387390137,11.729466438293457
370,59.010459899902344,68.72112274169922,2.6303014755249023,2.6796042919158936,10.931049346923828,11.751523971557617
371,60.4030647277832,64.73729705810547,2.6386263370513916,2.621299982070923,11.072885513305664,11.28332233428955
372,60.00630569458008,69.58552551269531,2.633899450302124,2.6685166358947754,11.028650283813477,11.77445125579834
373,58.946754455566406,65.69242095947266,2.622405767440796,2.6334691047668457,10.90966796875,11.392965316772461
374,59.6697998046875,65.61450958251953,2.6366846561431885,2.627201795578003,10.994379043579102,11.339395523071289
375,59.81382369995117,64.76836395263672,2.6382343769073486,2.6239752769470215,11.047027587890625,11.288612365722656
376,59.88266372680664,64.76236724853516,2.644204616546631,2.617154836654663,11.057427406311035,11.262965202331543
377,59.35606384277344,64.76615142822266,2.6362056732177734,2.6199240684509277,10.981254577636719,11.291817665100098
378,60.72857666015625,63.91809844970703,2.655630111694336,2.60426664352417,11.157588005065918,11.157998085021973
379,60.526145935058594,70.79671478271484,2.652477264404297,2.6835546493530273,11.123353004455566,11.882122039794922
380,60.26432418823242,68.599609375,2.637010097503662,2.6849613189697266,11.056315422058105,11.7716703414917
381,59.95915603637695,67.22100067138672,2.645728349685669,2.649759531021118,11.072864532470703,11.530436515808105
382,59.25400924682617,66.54407501220703,2.6348910331726074,2.6458828449249268,10.991291999816895,11.484736442565918
383,60.438785552978516,65.46617126464844,2.6366443634033203,2.635821580886841,11.057523727416992,11.378070831298828
384,58.90299606323242,70.43962860107422,2.623664140701294,2.6923601627349854,10.91734504699707,11.92113208770752
385,58.68518829345703,64.49388885498047,2.6279187202453613,2.6194345951080322,10.911754608154297,11.274409294128418
386,59.19877243041992,65.26970672607422,2.6230740547180176,2.6246085166931152,10.933300018310547,11.314214706420898
387,59.742862701416016,66.99185943603516,2.62549090385437,2.645313262939453,10.970277786254883,11.53309440612793
388,58.23268508911133,64.37198638916016,2.6168484687805176,2.6301844120025635,10.846783638000488,11.292366027832031
389,58.6303596496582,66.3787841796875,2.625725507736206,2.644528865814209,10.910143852233887,11.459378242492676
390,58.51093673706055,65.57357788085938,2.609454393386841,2.636173725128174,10.827885627746582,11.385906219482422
391,58.12706756591797,67.52613830566406,2.61458420753479,2.660078287124634,10.832470893859863,11.60257339477539
392,58.26509475708008,67.45567321777344,2.608999490737915,2.6468069553375244,10.802700996398926,11.56234073638916
393,58.38607406616211,68.27252197265625,2.6259665489196777,2.658675193786621,10.886161804199219,11.646641731262207
394,58.557003021240234,67.59835815429688,2.619882106781006,2.6582131385803223,10.884573936462402,11.632133483886719
395,58.529823303222656,63.924983978271484,2.6215717792510986,2.6244678497314453,10.872757911682129,11.248385429382324
396,58.38665771484375,68.98768615722656,2.6187021732330322,2.690865993499756,10.849284172058105,11.826374053955078
397,58.85862350463867,64.31365966796875,2.6271495819091797,2.621565818786621,10.941762924194336,11.257772445678711
398,59.08483123779297,69.37923431396484,2.627519130706787,2.692835569381714,10.93139362335205,11.847979545593262
399,58.72402572631836,68.03600311279297,2.6182973384857178,2.6695868968963623,10.889610290527344,11.674962043762207
400,59.62085723876953,66.68757629394531,2.625231981277466,2.651735544204712,10.965688705444336,11.534041404724121
401,57.73131561279297,64.75591278076172,2.604403495788574,2.638986825942993,10.759779930114746,11.36457633972168
402,58.13510513305664,64.7535629272461,2.6262619495391846,2.6176416873931885,10.87407398223877,11.245388984680176
403,57.83451843261719,62.36677932739258,2.60418701171875,2.5688400268554688,10.768380165100098,10.942159652709961
404,58.925575256347656,67.24077606201172,2.628749132156372,2.6436715126037598,10.921850204467773,11.523846626281738
405,59.07270050048828,65.6094741821289,2.6276516914367676,2.6455135345458984,10.930359840393066,11.453524589538574
406,58.96674346923828,65.68881225585938,2.637246608734131,2.624635934829712,10.972216606140137,11.337891578674316
407,57.700374603271484,62.70790481567383,2.624373197555542,2.608804225921631,10.830911636352539,11.12311840057373
408,58.50062561035156,63.927162170410156,2.6287882328033447,2.6020474433898926,10.923758506774902,11.173493385314941
409,59.04377746582031,62.41857147216797,2.6357438564300537,2.586681365966797,10.972959518432617,11.02392292022705
410,59.28631591796875,64.82890319824219,2.6248526573181152,2.6168289184570312,10.945610046386719,11.27255630493164
411,59.30390548706055,70.31346130371094,2.632131814956665,2.67340087890625,10.959518432617188,11.840136528015137
412,57.85371780395508,62.53924560546875,2.617816209793091,2.61271333694458,10.823493003845215,11.117849349975586
413,58.4671516418457,64.77651977539062,2.6149885654449463,2.6188294887542725,10.84535026550293,11.297703742980957
414,58.8501091003418,65.309326171875,2.624546766281128,2.626124382019043,10.905744552612305,11.34996223449707
415,59.19815444946289,63.38079071044922,2.6358518600463867,2.6080689430236816,10.981490135192871,11.1255521774292
416,58.472930908203125,68.9878921508789,2.6164214611053467,2.6716504096984863,10.855683326721191,11.75255298614502
417,58.86984634399414,65.25733184814453,2.622804641723633,2.6504409313201904,10.908198356628418,11.431251525878906
418,57.20383834838867,65.77433013916016,2.602250576019287,2.6621346473693848,10.720480918884277,11.502702713012695
419,58.02217483520508,65.21687316894531,2.6144211292266846,2.631363868713379,10.820793151855469,11.36941146850586
420,58.30331802368164,65.81645202636719,2.61315655708313,2.6419179439544678,10.838589668273926,11.433243751525879
421,57.79822540283203,62.73883056640625,2.610694408416748,2.6091487407684326,10.793356895446777,11.121185302734375
422,57.60561752319336,63.526947021484375,2.6074795722961426,2.60115385055542,10.754305839538574,11.131800651550293
423,58.24227523803711,63.01722717285156,2.61183500289917,2.6034483909606934,10.810382843017578,11.10307502746582
424,57.32976531982422,65.09776306152344,2.614849328994751,2.631746530532837,10.774240493774414,11.34862232208252
425,57.93770980834961,66.040283203125,2.611858606338501,2.6522066593170166,10.805964469909668,11.49441909790039
426,58.8431396484375,65.56051635742188,2.6213722229003906,2.657909870147705,10.896081924438477,11.486553192138672
427,57.74931716918945,67.77689361572266,2.6185717582702637,2.65775203704834,10.813179016113281,11.62203598022461
428,58.34087371826172,63.70568084716797,2.6205620765686035,2.649256706237793,10.873732566833496,11.331595420837402
429,58.086097717285156,65.60871887207031,2.616238594055176,2.6209774017333984,10.823516845703125,11.331477165222168
430,58.3915901184082,65.75545501708984,2.6161959171295166,2.6435296535491943,10.84305191040039,11.434082984924316
431,58.33262634277344,62.74111557006836,2.6154541969299316,2.5923502445220947,10.834569931030273,11.059917449951172
432,58.970130920410156,65.33708190917969,2.630406141281128,2.621133327484131,10.94117546081543,11.350679397583008
433,58.194541931152344,64.85330963134766,2.6196341514587402,2.6173441410064697,10.855209350585938,11.270608901977539
434,58.10886764526367,63.04352951049805,2.6217966079711914,2.599186658859253,10.853974342346191,11.078531265258789
435,57.93478775024414,62.79567337036133,2.6254498958587646,2.604184865951538,10.869192123413086,11.088860511779785
436,58.47151184082031,69.01052856445312,2.6132781505584717,2.6498329639434814,10.854268074035645,11.651535034179688
437,57.8104133605957,62.84831237792969,2.6050353050231934,2.602649688720703,10.752031326293945,11.096977233886719
438,57.888580322265625,63.1910285949707,2.6006174087524414,2.614494800567627,10.745397567749023,11.174677848815918
439,57.60059356689453,65.56620788574219,2.621178388595581,2.6343657970428467,10.822261810302734,11.388293266296387
440,58.00092315673828,65.40147399902344,2.600660800933838,2.656280755996704,10.759186744689941,11.467076301574707
441,58.071720123291016,65.86592102050781,2.6117522716522217,2.6557042598724365,10.82234001159668,11.508790016174316
442,57.961570739746094,64.41276550292969,2.6216282844543457,2.629319906234741,10.843151092529297,11.28996753692627
443,59.28376770019531,66.09829711914062,2.621197462081909,2.644155263900757,10.906659126281738,11.459761619567871
444,58.09298324584961,63.693668365478516,2.616068124771118,2.6102347373962402,10.835344314575195,11.195562362670898
445,58.54540252685547,65.36670684814453,2.60964298248291,2.6410105228424072,10.846699714660645,11.423293113708496
446,58.73262023925781,65.10323333740234,2.6259191036224365,2.6154556274414062,10.91451358795166,11.278098106384277
447,58.26691818237305,63.307350158691406,2.6106061935424805,2.603166103363037,10.825723648071289,11.12523365020752
448,56.900699615478516,63.049625396728516,2.5948166847229004,2.591487169265747,10.680607795715332,11.0342435836792
449,58.1292839050293,61.181739807128906,2.6205973625183105,2.5745718479156494,10.832606315612793,10.881841659545898
450,57.332244873046875,67.72935485839844,2.6063544750213623,2.654662847518921,10.742901802062988,11.625200271606445
451,57.50892639160156,62.17707061767578,2.6020798683166504,2.5900886058807373,10.73692798614502,10.992393493652344
452,56.60478210449219,64.88475036621094,2.593679904937744,2.6175448894500732,10.64924430847168,11.290209770202637
453,57.87237548828125,63.705997467041016,2.6145570278167725,2.6022496223449707,10.801421165466309,11.133965492248535
454,56.54521179199219,64.76580810546875,2.5909364223480225,2.6081290245056152,10.630979537963867,11.22365665435791
455,58.18763732910156,63.874664306640625,2.6261954307556152,2.620849609375,10.882353782653809,11.235465049743652
456,56.46623229980469,67.45860290527344,2.6028389930725098,2.673222541809082,10.665626525878906,11.639900207519531
457,58.29456329345703,64.54488372802734,2.616532325744629,2.6223130226135254,10.842371940612793,11.27954387664795
458,58.56195068359375,68.71900177001953,2.614213466644287,2.6732900142669678,10.84033203125,11.762761116027832
459,60.707088470458984,66.65895080566406,2.65777850151062,2.6294429302215576,11.165947914123535,11.451444625854492
460,60.187442779541016,63.66915512084961,2.649655818939209,2.614185333251953,11.096049308776855,11.188660621643066
461,59.99055862426758,67.29828643798828,2.6431031227111816,2.6252081394195557,11.052380561828613,11.451319694519043
462,59.36185073852539,65.90658569335938,2.642794132232666,2.629269599914551,11.014812469482422,11.393556594848633
463,58.95267105102539,62.805458068847656,2.6233906745910645,2.6082866191864014,10.901691436767578,11.110590934753418
464,57.980594635009766,71.50057220458984,2.609766960144043,2.706925630569458,10.785841941833496,12.048544883728027
465,58.026710510253906,63.53778839111328,2.620959758758545,2.618138551712036,10.841974258422852,11.194284439086914
466,57.687171936035156,65.11406707763672,2.6113357543945312,2.6233274936676025,10.783817291259766,11.332490921020508
467,56.75178527832031,63.58418273925781,2.6095643043518066,2.586306095123291,10.72427749633789,11.068780899047852
468,56.0930061340332,63.0504264831543,2.591831684112549,2.587614059448242,10.615160942077637,11.029546737670898
469,56.457767486572266,64.68882751464844,2.59371280670166,2.6167309284210205,10.638352394104004,11.267844200134277
470,57.19525146484375,63.66450500488281,2.601768732070923,2.609881639480591,10.704954147338867,11.183807373046875
471,57.238101959228516,65.04779815673828,2.6060731410980225,2.6270790100097656,10.729588508605957,11.305037498474121
472,56.21552276611328,63.583065032958984,2.609393358230591,2.6237404346466064,10.682052612304688,11.243757247924805
473,56.869632720947266,64.21054077148438,2.6072661876678467,2.6251823902130127,10.710753440856934,11.280501365661621
474,56.11211013793945,64.31660461425781,2.5825910568237305,2.633044719696045,10.575029373168945,11.327446937561035
475,55.39152526855469,62.9725341796875,2.5909595489501953,2.5895090103149414,10.557480812072754,11.056485176086426
476,56.70042037963867,63.47536849975586,2.58607816696167,2.6074507236480713,10.614945411682129,11.14208984375
477,56.61819839477539,60.7747688293457,2.584091901779175,2.5872371196746826,10.622897148132324,10.894503593444824
478,56.59041976928711,63.61055374145508,2.5871052742004395,2.6143953800201416,10.610589027404785,11.184401512145996
479,56.332908630371094,62.129276275634766,2.586026906967163,2.5922672748565674,10.594520568847656,11.015353202819824
480,55.34761047363281,63.3099250793457,2.593309164047241,2.5865235328674316,10.562885284423828,11.071109771728516
481,55.20638656616211,64.68510437011719,2.5725975036621094,2.6100127696990967,10.463530540466309,11.246274948120117
482,56.25350570678711,62.547908782958984,2.589113473892212,2.602947473526001,10.59821605682373,11.07606029510498
483,57.30517578125,65.85704803466797,2.6033809185028076,2.622711181640625,10.714312553405762,11.374329566955566
484,56.707855224609375,65.34407043457031,2.602102041244507,2.6396284103393555,10.687755584716797,11.409802436828613
485,55.87442398071289,67.00957489013672,2.589411735534668,2.671111583709717,10.572367668151855,11.643937110900879
486,55.585350036621094,66.15727996826172,2.5919342041015625,2.625720500946045,10.57232666015625,11.38510799407959
487,56.91330337524414,63.88835906982422,2.5938491821289062,2.619018077850342,10.668194770812988,11.219511032104492
488,56.24257278442383,63.106319427490234,2.590067148208618,2.5955276489257812,10.611212730407715,11.072538375854492
489,55.44924545288086,64.35554504394531,2.5933165550231934,2.6095776557922363,10.554182052612305,11.20896053314209
490,56.8451042175293,62.70030212402344,2.596088409423828,2.6070168018341064,10.669028282165527,11.080530166625977
491,56.401397705078125,63.9787483215332,2.6047122478485107,2.586961507797241,10.664634704589844,11.078385353088379
492,56.180747985839844,66.48592376708984,2.5874016284942627,2.6156373023986816,10.60395336151123,11.367321968078613
493,56.21675491333008,64.51948547363281,2.5962564945220947,2.620323657989502,10.636588096618652,11.26628589630127
494,55.77466583251953,64.80976867675781,2.584733724594116,2.632101058959961,10.5590181350708,11.322779655456543
495,56.42271423339844,65.8832015991211,2.597362995147705,2.60522723197937,10.656194686889648,11.283832550048828
496,56.26234817504883,67.79715728759766,2.5933451652526855,2.6520843505859375,10.615114212036133,11.615407943725586
497,57.40133285522461,63.97957229614258,2.603645086288452,2.6278698444366455,10.732226371765137,11.263553619384766
498,55.74950408935547,66.04934692382812,2.5916056632995605,2.624922513961792,10.58268928527832,11.3775053024292
499,56.62745666503906,65.40166473388672,2.5972208976745605,2.6296584606170654,10.664928436279297,11.36216926574707
